開課序號,開課代碼,系所,組,年,班,全英語,MOOCS,限性別,中文課程名稱,英文課程名稱,學分,必/選,全/半,教師,地點時間,限修人數,選修人數,限修條件,備註,學期
4772,AAC7B67,校際臺大（學）,A,,大碩博,,,,機器學習,Machine Learning,4.0,選,半,吳沛遠,五 2-5 博理113,10,1,◎加退選全授權碼選課,電機資訊學院 ; 電機工程學研究所 ;   限修學制：大、碩、博,1111
3873,AAC7B68,校際臺大（學）,A,,大碩博,是,,,大地工程可靠度分析與設計,Geotechnical Reliability Analysis and Reliability-based Design,3.0,選,半,卿建業,三 2-4 綜202,5,0,◎加退選全授權碼選課,工學院 ; 土木工程學研究所 ;   限修學制：大、碩、博,1111
3845,AAC7B79,校際臺大（學）,A,,大碩博,是,,,「原鄉」原住民族媒體和現代性,Indigenous Country: Indigenous Media and Modernity,3.0,選,半,施永德,四 2-4 樂學館106,1,0,◎加退選全授權碼選課,文學院 ; 音樂學研究所 ;   限修學制：大三以上、碩、博,1111
3911,AAC7B81,校際臺大（學）,A,,大碩博,是,,,中國科技、政治與社會,"Technological Development, Politics and Society of China",2.0,選,半,劉秋婉,二 6-7 國發300,2,0,◎加退選全授權碼選課,社會科學院 ; 國家發展研究所 ;   限修學制：大三以上、碩、博,1111
3931,AAC7B82,校際臺大（學）,A,,大碩博,,,,化工技術在製藥產業之應用,Chemical Engineering Technology in Pharmaceutical Manufacturing,3.0,選,半,吳永連,一 8-10 綜604,2,0,◎加退選全授權碼選課,工學院 ; 化學工程學研究所 ; 化工選修課程。 ; 限修學制：大三以上、碩、博,1111
3939,AAC7B83,校際臺大（學）,A,,大碩博,是,,,化學海洋概論,Introduction to Chemical Oceanography,1.0,選,半,溫良碩,二 3 海研大講堂,2,1,,"理學院 ; 海洋研究所 ; 上下學期皆開課,全所碩士生必修。 ; 限修學制：大、碩、博",1111
3959,AAC7B84,校際臺大（學）,A,,大碩博,,,,文獻中的研究方法與技術1,Research Methods and Techniques in Literatures (1),1.0,選,半,余榮熾,三 3-4 普204,4,0,◎必須先修過生物化學一　｜　生物化學概論　｜　（生物化學上 和 　生物化學下）　｜　分子生物學　｜　分子生物學導論　｜　分子生物學一　｜　細胞分子生物學　｜　分子細胞生物學】,生命科學院 ; 生化科學研究所 ; 本課有先修科目規定，請詳課程大綱。 ; 限修學制：大、碩、博,1111
3965,AAC7B85,校際臺大（學）,A,,大碩博,,,,木材膠合劑與複合材料,Wood Adhesives and Composites,3.0,選,半,柯淳涵,三 7-9 新201,5,0,◎加退選全授權碼選課,生物資源暨農學院 ; 森林環境暨資源學研究所 ; 生物材料學群選擇必修 ; 限修學制：大、碩、博,1111
3971,AAC7B86,校際臺大（學）,A,,大碩博,,,,比較行政專題,Seminar on Comparative Public Administration,2.0,選,半,洪美仁,二 3-4 社科401,2,0,◎加退選全授權碼選課,社會科學院 ; 政治學研究所 ;   限修學制：大三以上、碩、博,1111
4024,AAC7B87,校際臺大（學）,A,,大碩博,,,,生物海洋概論,Introduction to Biological Oceanography,1.0,選,半,鍾明宗,一 3 海研大講堂,5,0,,"理學院 ; 海洋研究所 ; 上下學期皆開課,全所碩士生必修。 ; 限修學制：大、碩、博",1111
4029,AAC7B88,校際臺大（學）,A,,大碩博,,,,生活即博物的展示與實踐,Changing Museum Practice of living culture,3.0,選,半,陳懷萱,五 2-4 卓R505,2,0,◎加退選全授權碼選課,創新設計學院 ; 創新領域學士學位學程 ; 領導學程認列選修。修課申請詳閱課程大綱。 ; 限修學制：大、碩、博,1111
4042,AAC7B89,校際臺大（學）,A,,大碩博,是,,,光合作用與光植物生理學,Photosynthesis and Photophysiology of Plant Growth,3.0,選,半,謝旭亮,"一 7 生科3A, 四 3-4 生科3A",2,0,,生命科學院 ; 植物科學研究所 ;   限修學制：大、碩、博,1111
4090,AAC7B94,校際臺大（學）,A,,大碩博,,,,成本效益決策分析,Cost Benefit Decision Analysis,3.0,選,半,吳珮瑛,四 7-9 農經會議室,2,0,,生物資源暨農學院 ; 農業經濟學研究所 ; 「環境與自然資源經濟學」領域專長課程， ; 限修學制：大三以上、碩、博,1111
4124,AAC7B97,校際臺大（學）,A,,大碩博,,,,免疫學,Immunology,4.0,選,半,江皓森,"二 3-4 綜501, 四 3-4 綜501",5,3,,生命科學院 ; 生命科學所 ; Ｃ群選擇必修。 ; 限修學制：大、碩、博,1111
4137,AAC7B98,校際臺大（學）,A,,大碩博,,,,防疫政策案例研析- 從臺灣到全球的挑戰,Infectious Disease Control Policy: Challenges for Taiwan and the World,2.0,選,半,劉定萍,一 6-7 公衛118,2,1,,公共衛生學院 ; 流行病學與預防醫學研究所 ;   限修學制：大、碩、博,1111
4140,AAC7B99,校際臺大（學）,A,,大碩博,,,,典藏自然：自然史博物館巡禮,Archiving Nature: Introduction to the Natural History Museums,2.0,選,半,胡哲明,二 6-7 生科4A,5,0,◎加退選全授權碼選課,生命科學院 ; 生態學與演化生物學研究所 ;   限修學制：大、碩、博,1111
4154,AAC7C01,校際臺大（學）,A,,大碩博,,,,服務設計,Service Design,3.0,選,半,賴宏誌,四 6-8 綜604,5,0,◎加退選全授權碼選課 ◎初選不開放,學分學程 ; 創意創業學程 ; 初選不開放．初選不開放，創意創業學程學生優先選課。第一次上課發放授權碼，請務必準時出席。 ; 限修學制：大、碩、博,1111
4323,AAC7C07,校際臺大（學）,A,,大碩博,是,,,時序資料分析,Time Series Analytics,3.0,選,半,藍俊宏,一 2-4 國青101,3,0,◎加退選全授權碼選課,工學院 ; 工業工程學研究所 ;   限修學制：大、碩、博,1111
4345,AAC7C10,校際臺大（學）,A,,大碩博,是,,,海洋與氣候:過去到未來,Climate and Ocean: From Past to Future,2.0,選,半,賀詩琳,二 8-9 海研110教室,2,1,,理學院 ; 海洋研究所 ;   限修學制：大、碩、博,1111
4353,AAC7C11,校際臺大（學）,A,,大碩博,,,,粉末冶金學,Powder Metallurgy,3.0,選,半,黃坤祥,四 6-8 綜201,5,0,,工學院 ; 材料科學與工程學研究所 ;   限修學制：大、碩、博,1111
4356,AAC7C12,校際臺大（學）,A,,大碩博,,,,能源系統工程與經濟,Energy Systems Engineering and Economics,3.0,選,半,謝依芸,三 7-9 請洽系所辦,1,0,◎加退選全授權碼選課,工學院 ; 化學工程學研究所 ; 化工選修課程。上課地點:新204。 ; 限修學制：大、碩、博,1111
4357,AAC7C12,校際臺大（學）,B,,大碩博,,,,能源系統工程與經濟,Energy Systems Engineering and Economics,3.0,選,半,謝依芸,三 7-9 新204,1,0,◎加退選全授權碼選課,工學院 ; 土木工程學研究所 ;   限修學制：大三以上、碩、博,1111
4362,AAC7C13,校際臺大（學）,A,,大碩博,,,,逆境植物學,Stress Plant Biology,2.0,選,半,靳宗洛,三 3-4 生科3C,3,1,,生命科學院 ; 植物科學研究所 ;   限修學制：大、碩、博,1111
4395,AAC7C15,校際臺大（學）,A,,大碩博,,,,國際人權法專題討論一,Seminar on International Human Right Law (I),2.0,選,半,張文貞,二 8-9 霖1402,5,1,◎加退選全授權碼選課,法律學院 ; 法律研究所 ; 與研究所合開。 ; 限修學制：大、碩、博,1111
4445,AAC7C17,校際臺大（學）,A,,大碩博,是,,,深海生態學,Deep-Sea Ecology,2.0,選,半,魏志潾,一 6-7 海研110教室,2,1,,理學院 ; 海洋研究所 ;   限修學制：大、碩、博,1111
4464,AAC7C18,校際臺大（學）,A,,大碩博,是,,,粒子天文物理學中的計算方法,Computational Methods in Particle Astrophysics,3.0,選,半,南智祐,"三 6-8 請洽系所辦, 五 6-8 請洽系所辦",1,0,◎加退選全授權碼選課,理學院 ; 物理學研究所 ; 上課地點:次震宇宙館7W3 ; 限修學制：大、碩、博,1111
4473,AAC7C19,校際臺大（學）,A,,大碩博,,,,細胞生物學與研究技術,Biology and Research Techniques of The Cell,2.0,選,半,管永恕,一 3-4 生化N101,5,0,,生命科學院 ; 生化科學研究所 ;   限修學制：大、碩、博,1111
4483,AAC7C20,校際臺大（學）,A,,大碩博,,,,設計生活實境體驗,Designing Experiences Within Living Landscapes,3.0,選,半,蔡文傑,三 2-4 卓R505,2,1,◎加退選全授權碼選課 ◎初選不開放,創新設計學院 ; 創新領域學士學位學程 ; 初選不開放．初選不開放，修課詳閱課程概述。 ; 限修學制：大、碩、博,1111
4497,AAC7C22,校際臺大（學）,A,,大碩博,,,,魚類耳石的生態應用,Special topics on ecological application of fish otolith,2.0,選,半,曾萬年,五 3-4 漁科107,1,0,,生命科學院 ; 漁業科學研究所 ;   限修學制：大三以上、碩、博,1111
4499,AAC7C23,校際臺大（學）,A,,大碩博,,,,創意創業入門,Introduction to Creativity and Entrepreneurship,1.0,選,半,林晉玄,六 7-9 請洽系所辦,1,3,◎加退選全授權碼選課 ◎初選不開放,學分學程 ; 創意創業學程 ; 初選不開放．限申請通過的創意創業學程學生選修。 ; 限修學制：大、碩、博,1111
4503,AAC7C24,校際臺大（學）,A,,大碩博,,,,創新醫療器材設計,Medical Device Innovation,3.0,選,半,李百祺,三 A-C 博理114,10,0,,電機資訊學院 ; 生醫電子與資訊學研究所 ;   限修學制：大、碩、博,1111
4556,AAC7C26,校際臺大（學）,A,,大碩博,,,,虛擬人與遙現,Virtual Human and Telepresence,3.0,選,半,葛如鈞,二 3-5 請洽系所辦,2,0,◎加退選全授權碼選課,電機資訊學院 ; 資訊網路與多媒體研究所 ; 上課教室：資111。 ; 限修學制：大三以上、碩、博,1111
4571,AAC7C27,校際臺大（學）,A,,大碩博,,,,量子演算法,Quantum Algorithms,3.0,選,半,呂學一,三 7-9 資103,3,1,,電機資訊學院 ; 資訊工程學研究所 ;   限修學制：大、碩、博,1111
5411,AAC7C31,校際臺大（學）,A,,大碩博,,,,解析東亞繪畫,Case Studies of East Asian Paintings,3.0,選,半,陳韻如,二 6-8 博雅406,0,0,◎加退選全授權碼選課,文學院 ; 藝術史研究所 ; 「亞洲藝術學程」學生優先選課。亞洲藝術學程領域：美術。 ; 限修學制：大、碩、博,1111
4649,AAC7C33,校際臺大（學）,A,,大碩博,,,,電腦輔助工程分析,Computational Modeling and Analysis in Engineering,3.0,選,半,張書瑋,二 2-4 請洽系所辦,1,0,,工學院 ; 醫學工程學研究所 ; 上課教室：永齡414室 ; 限修學制：大三以上、碩、博,1111
4655,AAC7C34,校際臺大（學）,A,,大碩博,,,,預測，語言，與大腦,"Prediction, language, and the brain",2.0,選,半,李佳霖,五 3-4 樂學館304,1,0,◎加退選全授權碼選課,"文學院 ; 語言學研究所 ; 修過認知科學,心與腦,高等認知神經科學或認知語言學與心理學專題研究尤佳。10:20上課。 ; 限修學制：大、碩、博",1111
4703,AAC7C37,校際臺大（學）,A,,大碩博,,,,領導力講座,Leadership Lectures,2.0,選,半,丁照棣,二 6-7 博雅101,5,2,◎加退選全授權碼選課,學分學程 ; 領導學程 ; 領導學程認列課程。 ; 限修學制：大、碩、博,1111
4727,AAC7C38,校際臺大（學）,A,,大碩博,,,,數位時代的職場協作,Workplace Collaboration in the Digital Age,2.0,選,半,孫憶明,二 A-C 普203,4,2,◎加退選全授權碼選課,"學分學程 ; 領導學程 ; 上課時間為A,B節、C節為課後小組討論。限學士班二年級以上。領導學程認列課程。 ; 限修學制：大、碩、博",1111
4728,AAC7C39,校際臺大（學）,A,,大碩博,,,,數值分析,Numerical Analysis,3.0,選,半,黃美嬌,二 7-9 工綜207,3,0,,工學院 ; 機械工程學研究所 ; 熱流與能源工程知識領域。 ; 限修學制：大三以上、碩、博,1111
4732,AAC7C40,校際臺大（學）,A,,大碩博,,,,數據分析之計算統計學,Computational Statistics for Data Analytics,3.0,選,半,汪立本,"一 6 普501, 四 6-7 普501",5,0,◎加退選全授權碼選課,工學院 ; 土木工程學研究所 ; 須修過「工程統計學」及「計算機程式」。教材、作業及考試題目為英文。 ; 限修學制：大三以上、碩、博,1111
4751,AAC7C42,校際臺大（學）,A,,大碩博,,,,質性研究資料收集與分析,Data Generation and Analysis in Qualitative Research,2.0,選,半,王雅青,三 8-9 護討論室1,2,0,,醫學院 ; 護理學研究所 ;   限修學制：碩、博,1111
4752,AAC7C43,校際臺大（學）,A,,大碩博,,,,質譜在毒性試驗之應用,Application of Mass Spectrometry in Toxicity Testing,1.0,選,半,陳珮珊,一 8 基醫506,2,0,◎加退選全授權碼選課,醫學院 ; 毒理學研究所 ; 研究生已修習實驗毒理學  大學部建議已修習分析化學 ; 限修學制：大、碩、博,1111
4754,AAC7C44,校際臺大（學）,A,,大碩博,,,,養殖環境工程,Aquaculture Environmental Engineering,2.0,選,半,侯文祥,二 6-7 漁科107,3,0,,生命科學院 ; 漁業科學研究所 ;   限修學制：大三以上、碩、博,1111
3880,AAC7C51,校際臺大（學）,A,,大碩博,,,,大氣程式實作,Programming Workshop in Atmospheric Sciences,1.0,選,半,陳維婷,一 10 大氣B105,1,1,◎必須先修過程式與科學計算】 ◎加退選全授權碼選課,理學院 ; 大氣科學研究所 ; 限當學期修「程式與科學計算」之同學(併)修此課.欲修課之外校同學，請先與授課老師聯繫. ; 限修學制：大、碩、博,1111
3920,AAC7C53,校際臺大（學）,A,,大碩博,,,,中藥方劑學（含實驗）,Prescription of Chinese Drug ( with Lab),3.0,選,半,張嘉銓,五 7-9 基醫303,2,2,◎加退選全授權碼選課,醫學院 ; 藥學研究所 ; 與賴慧真、楊淑齡、郭永德合開。臺大聯盟限中草藥學程學生修習。 ; 限修學制：大、碩、博,1111
4375,AAC7C56,校際臺大（學）,A,,大碩博,,,,高階合成技術於應用加速,Application Acceleration with High-Level-Synthesis,3.0,選,半,賴瑾,四 7-9 電二144,5,0,◎加退選全授權碼選課,電機資訊學院 ; 電子工程學研究所 ;   限修學制：大、碩、博,1111
5329,AAC7C57,校際臺大（學）,A,,大碩博,,,,惡意程式逆向分析,Malware Reverse Engineering and Analysis,4.0,選,半,田謹維,二 7-10 博理114,10,1,,電機資訊學院 ; 電機工程學研究所 ;   限修學制：大、碩、博,1111
5382,AAC7C58,校際臺大（學）,A,,大碩博,,,,虛擬化網路與安全,Network Virtualization and Security,3.0,選,半,沈上翔,五 7-9 綜604,10,0,,電機資訊學院 ; 電機工程學研究所 ;   限修學制：大、碩、博,1111
4779,AAC7C59,校際臺大（學）,A,,大碩博,是,,,隨機程序及應用,Stochastic Processes and Applications,3.0,選,半,鐘嘉德,五 7-9 博理114,5,1,,電機資訊學院 ; 電機工程學研究所 ;   限修學制：大、碩、博,1111
4982,AAC7C62,校際臺大（學）,A,,大碩博,,,,文化資產的歷史學,Historiography of Cultural Heritage,3.0,選,半,陳冠妃,四 2-4 普304,0,1,◎加退選全授權碼選課,文學院 ; 歷史學研究所 ;   限修學制：大三以上、碩、博,1111
4528,AAC7C66,校際臺大（學）,A,,大碩博,,,,智慧製造感測聯網與數據處理分析技術,"Intelligent Manufacturing, Sensing, Networking and Data Analysis Technique",3.0,選,半,蔡孟勳,三 B-D 工綜205,3,0,◎加退選全授權碼選課,工學院 ; 機械工程學研究所 ;   限修學制：大、碩、博,1111
4602,AAC7C67,校際臺大（學）,A,,大碩博,,,,經典人文導論,An Introduction to the Classics Humanities,2.0,選,半,宋家復,五 3-4 綜202,2,0,◎加退選全授權碼選課,文學院 ; 歷史學研究所 ; 與「經典人文導論 P32 U0010」同班上課。 ; 限修學制：大三以上、碩、博,1111
5405,AAC7C67,校際臺大（學）,B,,大碩博,,,,經典人文導論,An Introduction to the Classics Humanities,2.0,選,半,宋家復,五 3-4 請洽系所辦,0,1,◎加退選全授權碼選課,學分學程 ; 經典人文學程 ; 領域：歷史。教室：綜合202。 ; 限修學制：大、碩、博,1111
5581,AAC7C68,校際臺大（學）,A,,大碩博,,,,藥物設計與開發,Drug Design and Development,2.0,選,半,林俊宏,五 6-7 化210室,0,0,◎加退選全授權碼選課,理學院 ; 化學研究所 ;   限修學制：大三以上、碩、博,1111
4305,AAC7C69,校際臺大（學）,A,,大碩博,,,,食品分析實驗,Food Analysis Laboratory,2.0,選,半,賴喜美,四 6-9 農化二107,2,0,◎加退選全授權碼選課,生物資源暨農學院 ; 農業化學研究所 ; 農化系學生優先。第六節在農化一第五教室講解。 ; 限修學制：大、碩、博,1111
4306,AAC7C69,校際臺大（學）,B,,大碩博,,,,食品分析實驗,Food Analysis Laboratory,2.0,選,半,賴喜美,二 6-9 農化二107,2,0,◎加退選全授權碼選課,生物資源暨農學院 ; 農業化學研究所 ; 農化系學生優先。第六節在農化一第五教室講解。 ; 限修學制：大、碩、博,1111
4444,AAC7C70,校際臺大（學）,A,,大碩博,,,,深度學習於電腦視覺,Deep Learning for Computer Vision,3.0,選,半,王鈺強,二 2-4 博理112,5,2,◎加退選全授權碼選課,電機資訊學院 ; 電信工程學研究所 ;   限修學制：大、碩、博,1111
4304,AAC7C72,校際臺大（學）,A,,大碩博,,,,食品分析,Food Analysis,2.0,選,半,賴喜美,一 3-4 農化二B10,2,0,,生物資源暨農學院 ; 農業化學研究所 ;   限修學制：大、碩、博,1111
4134,AAC7C74,校際臺大（學）,A,,大碩博,,,,身心中軸覺察與正念：實作與文獻討論,Mind-Body Axial Awareness and Mindfulness: Practice and Literature Review,3.0,選,半,連韻文,五 6-8 北館N206,1,2,◎加退選全授權碼選課,理學院 ; 心理學研究所 ;   限修學制：大、碩、博,1111
5670,AAC7C74,校際臺大（學）,B,,大碩博,,,,身心中軸覺察與正念：實作與文獻討論,Mind-Body Axial Awareness and Mindfulness: Practice and Literature Review,3.0,選,半,連韻文,五 2-4 北館N206,1,0,◎加退選全授權碼選課,理學院 ; 心理學研究所 ;   限修學制：大、碩、博,1111
5486,AAC7C75,校際臺大（學）,A,,大碩博,,,,數位聲音藝術與創作,Digital Sound Art and Creation,3.0,選,半,林經堯,一 A-C 資104,0,0,◎加退選全授權碼選課,電機資訊學院 ; 資訊網路與多媒體研究所 ;   限修學制：大、碩、博,1111
4773,AAC7C76,校際臺大（學）,A,,大碩博,,,,機器學習與深度學習導論,Introduction to Machine Learning and Deep Learning,3.0,選,半,陳俊杉,三 2-4 新505,2,2,◎加退選全授權碼選課,工學院 ; 土木工程學研究所 ; 土木學群選修。第一堂課以抽籤方式決定修課名單。 ; 限修學制：大、碩、博,1111
3983,AAC7C85,校際臺大（學）,A,,大碩博,,,,以Excel進行資料分析,Data Processing with Excel,2.0,選,半,林友瑜,一 6-7 共201,10,7,,生命科學院 ; 基因體與系統生物學學位學程 ; 本學程學生選課不列入畢業學分。 ; 限修學制：大、碩、博,1111
3984,AAC7C85,校際臺大（學）,B,,大碩博,,,,以Excel進行資料分析,Data Processing with Excel,2.0,選,半,林友瑜,四 8-9 共301,10,7,,生命科學院 ; 基因體與系統生物學學位學程 ; 本學程學生選課不列入畢業學分。 ; 限修學制：大、碩、博,1111
4059,AAC7C97,校際臺大（學）,A,,大碩博,是,,,共享經濟與零工經濟,Crowded Based Capitalism - Sharing Economy and Gig Economy,2.0,選,半,史蘭亭,四 8-9 管一B01,5,0,◎加退選全授權碼選課,管理學院 ;   本課程以英語授課。以實體課程為主，提供遠距交換生∕訪問生網路同步修課。  教室：管一B01 ; 限修學制：大、碩、博,1111
5079,AAC7D00,校際臺大（學）,A,,大碩博,是,,,合成孔徑雷達導論與應用,Introduction and Applications of Synthetic Aperture Radar,3.0,選,半,蔡亞倫,一 6-8 綜203,0,0,◎加退選全授權碼選課,工學院 ; 土木工程學研究所 ;   限修學制：大、碩、博,1111
4629,AAC7D41,校際臺大（學）,A,,大碩博,是,,,跨境數位貿易,Cross Border Digital Trade,2.0,選,半,史蘭亭,三 8-9 管一B01,5,0,◎加退選全授權碼選課,管理學院 ;   本課程以英語授課。以實體課程為主，提供遠距交換生∕訪問生網路同步修課。  教室：管一B01 ; 限修學制：大、碩、博,1111
4682,AAC7D44,校際臺大（學）,A,,大碩博,,,,臺灣多語社會的形成與建構,Formation and Construction of Multilingual Society in Taiwan,3.0,選,半,江文瑜,五 7-9 共403,6,0,◎加退選全授權碼選課,文學院 ; 語言學研究所 ; 歡迎本校及三校聯盟學生修習。 ; 限修學制：大、碩、博,1111
4763,AAC7D49,校際臺大（學）,A,,大碩博,是,,,學術寫作與資料呈現,Academic writing and data presentation,2.0,選,半,林友瑜,二 6-7 共203,10,0,,生命科學院 ; 基因體與系統生物學學位學程 ; 課程屬性為基本能力課程 ; 限修學制：大、碩、博,1111
4764,AAC7D49,校際臺大（學）,B,,大碩博,是,,,學術寫作與資料呈現,Academic writing and data presentation,2.0,選,半,林友瑜,一 2-3 共104,10,1,,生命科學院 ; 基因體與系統生物學學位學程 ; 課程屬性為基本能力課程。 ; 限修學制：大、碩、博,1111
3867,AAC7D64,校際臺大（學）,A,,大碩博,,,,三維電腦視覺與深度學習應用,3D Computer Vision with Deep Learning Applications,3.0,選,半,陳祝嵩,二 7-9 資104,1,0,◎加退選全授權碼選課,電機資訊學院 ; 資訊工程學研究所 ;   限修學制：大四以上、碩、博,1111
5006,AAC7D85,校際臺大（學）,A,,大碩博,,,,水文頻率分析,Hydrologic Frequency Analysis,3.0,選,半,鄭克聲,五 2-4 農工九,0,0,◎加退選全授權碼選課,生物資源暨農學院 ; 生物環境系統工程學研究所 ;   限修學制：大、碩、博,1111
4027,AAC7D98,校際臺大（學）,A,,大碩博,是,,,生物資訊學,Bioinformatics,3.0,選,半,林友瑜,二 2-4 請洽系所辦,6,1,,生命科學院 ; 基因體與系統生物學學位學程 ; 本課程以英語授課。教室:生科院3A教室 ; 限修學制：大、碩、博,1111
5188,AAC7E45,校際臺大（學）,A,,大碩博,,,,科技創新與會計實務,Technology Innovation and Accounting Practice,3.0,選,半,區耀軍,二 7-9 管二304,0,0,◎加退選全授權碼選課,管理學院 ; 會計學研究所 ;   限修學制：大、碩、博,1111
5203,AAC7E50,校際臺大（學）,A,,大碩博,,,,家事事件法,Domesticity Law,2.0,選,半,沈冠伶,五 3-4 霖1401,0,0,◎加退選全授權碼選課,法律學院 ; 法律研究所 ; 建議修畢民事訴訟法者。與研究所合開。 ; 限修學制：大三以上、碩、博,1111
5253,AAC7E67,校際臺大（學）,A,,大碩博,是,,,國際併購與重組管理,Managing Global Acquisitions and Restructuring,3.0,選,半,邱宏仁,二 7-9 管二206,0,0,◎加退選全授權碼選課,管理學院 ; 國際企業學研究所 ; 本課程英語授課。 ; 限修學制：大三以上、碩、博,1111
5261,AAC7E72,校際臺大（學）,A,,大碩博,是,,,國際商事契約理論與實務,International Contracts Theory and Practice,2.0,選,半,陳肇鴻,四 3-4 霖1402,0,0,◎加退選全授權碼選課,法律學院 ; 法律研究所 ; 與研究所合開。 ; 限修學制：大、碩、博,1111
5275,AAC7E76,校際臺大（學）,A,,大碩博,,,,專案管理,Project Management,3.0,選,半,江俊毅,五 2-4 管二302,0,0,◎加退選全授權碼選課,管理學院 ; 商學研究所 ;   限修學制：大三以上、碩、博,1111
5577,AAC7F39,校際臺大（學）,A,,大碩博,,,,醫療民事法專題討論,Seminar on Medical Law,2.0,選,半,吳志正,二 6-7 霖1401,0,0,◎加退選全授權碼選課,法律學院 ; 法律研究所 ; 法研所和科法所優先選課。大學部開學後拿授權碼加簽。 ; 限修學制：碩、博,1111
5578,AAC7F40,校際臺大（學）,A,,大碩博,,,,醫療民事法專題討論二,Seminar on Medical Law (II),2.0,選,半,吳志正,二 6-7 請洽系所辦,0,0,◎加退選全授權碼選課,法律學院 ; 法律研究所 ; 教室:霖1401。法研所和科法所優先選課。大學部開學後拿授權碼加簽。 ; 限修學制：碩、博,1111
3840,AAC7F56,校際臺大（學）,A,,大碩博,是,,,Perl程式語言與生物資訊,Perl computer programming for bioinformatics,3.0,選,半,林友瑜,三 2-4 請洽系所辦,6,0,,生命科學院 ; 基因體與系統生物學學位學程 ; 本課程以英語授課。地點:生科院3A教室 ; 限修學制：大、碩、博,1111
3843,AAC7F57,校際臺大（學）,A,,大碩博,,,,WTO法,WTO Law,3.0,選,半,洪德欽,三 2-4 霖1302,6,0,◎加退選全授權碼選課,法律學院 ; 法律研究所 ; 與研究所合開。 ; 限修學制：大三以上、碩、博,1111
3860,AAC7F58,校際臺大（學）,A,,大碩博,,,,人機互動介面：產學發展與走向,Human Computer Interaction in Industry,1.0,選,半,紀佩妤,五 5-6 資107,5,0,◎加退選全授權碼選課 ◎初選不開放,"電機資訊學院 ; 資訊工程學研究所 ; 初選不開放．第2.15週線上,工作坊11/19(六)9:30-17:30.外校生需經授課老師同意始得選課. ; 限修學制：大、碩、博",1111
3881,AAC7F60,校際臺大（學）,A,,大碩博,,,,大氣遙測,Atmospheric Remote Sensing,2.0,選,半,林依依,一 6-7 共105,2,0,,理學院 ; 大氣科學研究所 ;   限修學制：大、碩、博,1111
3891,AAC7F61,校際臺大（學）,A,,大碩博,,,,中美關係與全球治理專題,Seminar on China-US relations and global governance,3.0,選,半,林竣達,五 3-5 國發300,1,0,◎加退選全授權碼選課,社會科學院 ; 國家發展研究所 ;   限修學制：大三以上、碩、博,1111
3896,AAC7F62,校際臺大（學）,A,,大碩博,是,,,中國大陸奢侈品消費的政治風險分析,Political Risk Analysis of Domestic Luxury Consumption in China,2.0,選,半,黃旻華,二 3-4 社科405,5,0,◎加退選全授權碼選課,社會科學院 ; 政治學研究所 ; 本國政治。 ; 限修學制：大三以上、碩、博,1111
3914,AAC7F63,校際臺大（學）,A,,大碩博,,,,中國現代思想史一,Modern Chinese Intellectual History(I),3.0,選,半,吳展良,五 7-9 博雅205,4,0,,文學院 ; 歷史學研究所 ;   限修學制：大三以上、碩、博,1111
3924,AAC7F64,校際臺大（學）,A,,大碩博,,,,公司治理與財務報表,Corporate Governance and Financial Statements,3.0,選,半,傅文芳,一 7-9 管二101,10,2,,管理學院 ; 會計學研究所 ; 先修科目:需先修過初會課程。 ; 限修學制：大、碩、博,1111
3938,AAC7F65,校際臺大（學）,A,,大碩博,,,,化學生態學,Chemical Ecology,3.0,選,半,林柏安,一 2-4 學新609,5,0,,生物資源暨農學院 ; 昆蟲學研究所 ;   限修學制：大、碩、博,1111
3951,AAC7F66,校際臺大（學）,A,,大碩博,,,,文化消費行為研討,Seminar in Consumer Behavior of Creative Goods,3.0,選,半,唐牧群,四 6-8 圖資編目室,2,0,◎加退選全授權碼選課,文學院 ; 圖書資訊學研究所 ;   限修學制：大、碩、博,1111
3975,AAC7F67,校際臺大（學）,A,,大碩博,,,,比較憲法,Comparative Constitutional Law,2.0,選,半,林建志,三 3-4 國發208,2,0,◎加退選全授權碼選課,社會科學院 ; 國家發展研究所 ;   限修學制：大、碩、博,1111
3986,AAC7F68,校際臺大（學）,A,,大碩博,,,,以機率方法探討平面統計物理,Planar Statistical Physics Using Probabilistic Approaches,3.0,選,半,李志煌,"二 3-4 天數302, 四 3 天數302",3,0,,理學院 ; 數學研究所 ;   限修學制：大、碩、博,1111
3987,AAC7F69,校際臺大（學）,A,,大碩博,,,,代數一,Algebra(Honor Program)(I),5.0,選,半,莊武諺,"三 6-7 天數101, 五 6-8 天數101",2,2,◎加退選全授權碼選課 ◎初選不開放,理學院 ; 數學研究所 ; 初選不開放．此課程研究生選修不算學分。 ; 限修學制：大,1111
3990,AAC7F70,校際臺大（學）,A,,大碩博,是,,,代謝生物化學概論,Metabolic Biochemistry Made Easy,2.0,選,半,賀端華,,5,0,◎加退選全授權碼選課 ◎初選不開放,生命科學院 ; 植物科學研究所 ; 初選不開放． ; 限修學制：大、碩、博,1111
4008,AAC7F71,校際臺大（學）,A,,大碩博,,,,永續金融與ESG,Sustainable finance and ESG,2.0,選,半,林竣達,四 3-4 國發300,1,0,◎加退選全授權碼選課,社會科學院 ; 國家發展研究所 ;   限修學制：大三以上、碩、博,1111
